,index,videoId,title,channelId,channel,description,publication_date,duration,view_count,like_count,comment_count,tags
82,Pourquoi Mélenchon et la Nupes effraient la macronie? - Libération,NIJ0cxjzhDg,Pourquoi Mélenchon et la Nupes effraient la macronie?,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Pour les responsables de la majorité, il est un «Chavez gaulois» et il a un «projet de désordre et de soumission.» Avant le premier tour des législatives ce dimanche, le camp d’Emmanuel Macron semble avoir fait de Jean-Luc Mélenchon l’ennemi public numéro 1.
#Macron #Mélenchon #Législatives
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-06-09T17:00:18Z,PT2M32S,48847,1847,453,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'macron', 'mélenchon', 'emmanuel macron', 'jean luc mélenchon', 'melenchon', 'nupes', 'union de la gauche', 'lrem', 'renaissance', 'législatives', 'législative', 'élection', 'élection législative', 'élections législatives', 'politique']"
83,Jean-Luc Mélenchon peut-il réussir son pari?  🎧 Libélysée épisode 20 🇫🇷 Législatives 2022 - Libération,v4CMKcjgGLw,Jean-Luc Mélenchon peut-il réussir son pari?  🎧 Libélysée épisode 20 🇫🇷 Législatives 2022,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Il n’est pas candidat mais pourrait sortir vainqueur des élections législatives. Ce 12 juin, Jean-Luc Mélenchon verra, peut-être, la première partie de son plan se réaliser si la gauche vire en tête au premier tour. Pour autant peut-il réussir son pari de devenir Premier ministre ? A-t-il eu raison de personnaliser ce rendez-vous électoral ? Peut-il souffrir des récentes polémiques, de son message contre les violences policières et des attaques répétées de la macronie à son encontre?

Ce nouvel épisode du podcast politique de Libération analyse la dynamique de la Nupes et dévoile les coulisses d’une entente où demeurent de nombreux désaccords, avec Jean-Mathieu Pernin et les deux journalistes qui suivent au plus près les partis de gauche, à savoir Charlotte Belaïch et Rachid Lareïche.

#Mélenchon #Nupes #Legislatives
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-06-09T16:30:13Z,PT18M6S,5063,131,38,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'podcast', 'mélenchon', 'macron', 'nupes', 'LFI', 'insoumis', 'législatives 2022', 'législatives', 'jean-luc mélenchon', 'jean-luc', 'JLM', 'élections', '1er tour', 'ensemble', 'RN', 'gauche', 'union', 'union de la gauche', 'députés', 'circonscription', 'majorité']"
84,Diagnostics HPI : haute arnaque potentielle ⚠️ - Libération,5xAkm-o65cE,Diagnostics HPI : haute arnaque potentielle ⚠️,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"HPI, ces trois lettres désignent le graal de l’intelligence que beaucoup veulent obtenir. Ça se comprend, les personnes au haut potentiel intellectuel, dont le QI dépasse les 130, font souvent preuve d’une créativité hors norme et d’une capacité de réflexion supérieure à la moyenne. Ce diagnostic alléchant qui offre l’étiquette de «surdoué·e» a poussé le développement d’un business de l’intelligence.

Le journaliste au service Modes de vie de Libération Balla Fofana décrypte le fonctionnement de ces sites et cabinets privés qui font payer cher leurs tests de QI. Ces évaluations sont parfois données aux patients un peu trop vite, ou avec des critères qui sont loin d’être ceux du consensus scientifique.

#HPI #HautPotentielIntellectuel #TestDeQI

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-06-05T16:00:44Z,PT2M33S,3210,61,36,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'hpi', 'haut potentiel intellectuel', 'haut potentiel', 'test qi', 'tests', 'QI', '130 de qi', '130', 'surdoué', 'surdoués', 'usine à test', '2%', 'population', 'cher', 'payant', 'test', 'psychologue', 'spécialiste', 'mode', 'covid', 'confinement', 'décalage', 'adaptation', 'troubles', 'troubles émotionnels', 'trouble psychologique', 'décryptage', 'iq metric', 'graal', 'étiquette', 'identité']"
85,Les mensonges d’Adrien Bocquet sur son voyage en Ukraine - Libération,5ALo4k09Geg,Les mensonges d’Adrien Bocquet sur son voyage en Ukraine,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Depuis des jours, Adrien Bocquet écume les plateaux pour livrer le récit de son voyage humanitaire en Ukraine. Il raconte avoir été témoin de crimes de guerre commis à Boutcha par des soldats de Kyiv, membres du régiment Azov. Ses affirmations ont même été reprises par le gouvernement russe dans un document distribuées aux Nations Unies. Si les crimes de guerre qu’il décrit ont existé et ont été documentés par la presse, l’ancien militaire n’a pas pu en être témoin d’après l’enquête de Libération.

Les deux articles de CheckNews : 
Les affabulations d’Adrien Bocquet, ex-militaire français revenu d’Ukraine : https://bit.ly/3Mrjh8X 
L’ex-soldat Adrien Bocquet a aussi menti sur son passé militaire : https://bit.ly/3xeCQvh 

#GuerreEnUkraine #Ukraine  #News 

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-06-03T18:00:05Z,PT4M56S,50754,347,388,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'Adrien bocquet', 'bocquet', 'bocquet bfm', 'bfm bocquet', 'bocquetukraine', 'ukraine bocquet', 'ukraine', 'adrien bocquet ukraine', 'bocquet crime ukraine', 'crime de guerre ukraine', 'crime', 'crime de guerre', 'guerre', 'guerre en ukraine', 'ukraine russie']"
86,"Macron, pourquoi ce silence? 🎧 Libélysée épisode 19 🇫🇷 Législatives 2022 - Libération",HqRU3BNHnI8,"Macron, pourquoi ce silence? 🎧 Libélysée épisode 19 🇫🇷 Législatives 2022",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Depuis le 24 avril, il se faisait discret, mais cette semaine il est revenu. Emmanuel Macron, silencieux depuis sa réélection, a parlé éducation et urgences à l’hôpital mais très peu des différentes affaires qui secouent son gouvernement, réitérant notamment son soutien à Gérald Darmanin. A deux semaines des élections législatives, le Président de la République est attendu dans l’arène. Va-t-il s’impliquer davantage ? Que pense t-il de la gestion des différentes crises par Elisabeth Borne ? Est il inquiet d’une forte opposition de gauche dans la prochaine assemblée ?

Dans ce 19e épisode de Libélysée, les journalistes politiques de Libération Charlotte Chaffanjon et Jonathan Bouchet-Petersen, s’interrogent, en compagnie de Jean-Mathieu Pernin, sur la posture du chef de l’Etat et les conséquences de son silence auprès des troupes de la majorité.

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-06-02T16:30:39Z,PT21M39S,351,14,3,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'podcast', 'macron', 'emmanuel macron', 'silence', 'libélysée', 'réelection', 'darmanin', 'gérald darmanin', 'borne', 'elisabeth borne', 'matignon', 'président', 'présidentielle 2022', 'élections', 'élection', 'ministre', 'ministère', 'violence policière', 'violence stade de france', 'gouvernement', 'législatives', 'députés', 'législatives 2022', 'liberation']"
87,Environnement : faut-il s’inquiéter de l’invasion de perruches à collier ? 🐦 - Libération,2BAxxYwe7LA,Environnement : faut-il s’inquiéter de l’invasion de perruches à collier ? 🐦,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"L’oiseau au plumage vert s’est établi l’Ile-de-France depuis des décennies, au point d’être déterminé comme une espèce exotique envahissante par le ministère de la Transition écologique. Pour autant, son impact sur la biodiversité est encore indémontrable.

Ce sont entre 10 000 et 20 000 perruches à collier qui occupent les parcs de la région Ile-de-France. Elles seraient arrivées à Paris dans les années 70, lorsque des militants écolos auraient libéré certains de ces spécimens de leur cage à l’aéroport d’Orly. Elles se sont emparé de la capitale parce qu’elles y trouvent tout ce qui est nécessaire à leur survie. A tel point qu’aujourd’hui, elle sont considérées comme une espèce invasive par les autorités.

La journaliste Environnement de Libération, Aurore Coulaud, décrypte l’impact des perruches à collier sur la biodiversité. Elles restent plutôt discrètes malgré leur titre d’espèce exotique envahissante. Les dégâts qu’elles causent se limitent à une légère détérioration d’arbres fruitiers et de bâtiments, des nuisances sonores et une concurrence avec les autres espèces d’oiseaux dans les mangeoires. Mais ce comportement ne diffère pas de celui des autres espèces. Pour beaucoup d’experts, il est impossible que la perruche à collier soit néfaste pour l’environnement.

#Perruche #Environnement #Oiseaux

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-26T17:00:01Z,PT2M9S,5114,53,50,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'perruche', 'perruches', 'perruche a collier', 'perruche à collier', 'invasion', 'envahir', 'ile de france', 'île de france', 'île-de-france', 'paris', 'capitale', 'région parisienne', 'parcs', 'impact', 'biodiversité', 'concurrence', 'choucas', 'pigeon', 'dégâts', 'dégât', 'bâtiment', 'nuisance sonore', 'nuisances', 'aéroport', 'orly', 'roissy', 'charles de gaulle', 'grippe aviaire', 'partout', 'oiseau', 'oiseaux', 'exotique', 'environnement', 'société']"
88,Quelles suites pour l’affaire Damien Abad? 🎧 Libélysée épisode 18 🇫🇷 - Libération,KqdHjzlLBkU,Quelles suites pour l’affaire Damien Abad? 🎧 Libélysée épisode 18 🇫🇷,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Après les révélations d’accusations de viol en 2010 et 2011 pesant sur l’actuel ministre des Solidarités, l’une débouchant sur une plainte classée sans suite en 2017, la pression est forte de la part de l’opinion publique, des associations féministes et de l’opposition. Matignon a-t-il tenté de minimiser les accusations concernant Damien Abad ? Jusqu’où peut-il tenir ? Le monde politique a-t-il encore du chemin avant sa révolution #MeToo ?

Dans ce 18e épisode de Libélysée, Jean-Mathieu Pernin et les journalistes de Libération, Jean-Baptiste Daoulas et Laure Equy, qui suivent la majorité, analysent les réactions autour de cette affaire et s’interrogent sur les conséquences sociétales et politiques de ces révélations.

#DamienAbad #Ministre #Borne

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-26T16:30:01Z,PT21M10S,375,5,2,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'damien abad', 'abad', 'ministre', 'accusations', 'viol', 'accusation', 'affaire', 'matignon', 'elisabeth borne', 'macron', 'borne', 'ministère', 'gouvernement', 'agression', 'agression sexuelle', 'harcelement', 'harcelement sexuel', 'sexiste', 'misogyne', 'sexisme', 'plainte', 'sans suite', 'démission', 'démissionner', 'LR', 'les républicains', 'les republicains', 'harcèlement', 'harcèlement sexuel', 'viols', 'conséquences']"
89,"Derrière la phobie administrative, un business qui tire profit de la précarité - Libération",asoU_ndJKIU,"Derrière la phobie administrative, un business qui tire profit de la précarité",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Le terme a la cote depuis que l’ex-secrétaire d’Etat chargé du commerce extérieur Thomas Thévenoud s’en est servi pour expliquer le non-paiement de ses impôts en 2014. Même si, pour beaucoup de cas, la phobie administrative n’est pas une véritable pathologie, elle semble toucher de plus en plus de monde. D’après l’INSEE, une personne sur trois déclare avoir renoncé au moins une fois à effectuer une démarche en ligne au cours de l’année 2021.
#PhobieAdministrative #Business
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-24T15:25:31Z,PT2M20S,4544,97,8,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'phobie administrative', 'phobie', 'administrative', 'administration', 'phobie administration', 'angoisse administrative', 'anxieté', 'business', 'business phobie administrative']"
90,Comment l’Ukraine a détruit plus de 650 tanks russes - Libération,g3sgguZa2wY,Comment l’Ukraine a détruit plus de 650 tanks russes,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Depuis le début de l’invasion en Ukraine, la Russie a perdu 671 tanks, à titre de comparaison, la France n’en possède que 400. Ces pertes sont colossales et pour la deuxième puissance militaire mondiale, elles paraissent surprenantes. Dans cette vidéo, Nelly Didelot, journaliste au service Planète de Libération, analyse ce bilan désastreux.
#Ukraine #Russie #Tanks
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-21T10:00:30Z,PT2M25S,60981,268,96,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'Ukraine', 'russie', 'ukraine russie', 'ukraine russie 2022', 'ukraine vs russie', 'russie vs ukraine', 'tanks', 'chars', 'blindés russes', 'tank', 'char', 'chars russes', 'char russe', 'tank russe', 'tank en ukraine', 'international', 'libération']"
91,"Pap Ndiaye, Darmanin maintenu, écologie : on débriefe le gouvernement Borne 🎧 Libélysée épisode 17 - Libération",adS7SqpQ5VQ,"Pap Ndiaye, Darmanin maintenu, écologie : on débriefe le gouvernement Borne 🎧 Libélysée épisode 17",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Trois semaines pour nommer une Première ministre. Et quatre jours de plus pour se doter d’un gouvernement. La France n’avait pas connu une telle attente depuis 1965, et Charles de Gaulle. Tout ça pour quoi ? Une annonce sur le perron de l’Elysée, avec des reconduits, des déceptions, mais aussi des surprises comme Pap Ndiaye à l’Education.
#ElisabethBorne #PapNdiaye #Gouvernement
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-20T20:11:54Z,PT21M18S,550,9,0,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'gouvernement', 'elisabeth borne', 'gouvernement elisabeth borne', 'gouvernement borne', 'borne', 'Pap Ndiaye', 'Ndiaye', 'ministre', 'ministère', 'première ministre', 'nouveau gouvernement', 'nouveau gouvernement france 2022', 'politique', 'présidentielle', 'législative']"
92,"Elisabeth Borne à Matignon, Wonder Woman ou Mission Impossible? 🎧 Libélysée épisode 16 🇫🇷 - Libération",Cm1SFPTLQ1w,"Elisabeth Borne à Matignon, Wonder Woman ou Mission Impossible? 🎧 Libélysée épisode 16 🇫🇷",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Elisabeth Borne nommée à Matignon, et maintenant ? Critiquée à droite pour son manque de nouveauté, considérée par certains à gauche comme une nouvelle Madame Thatcher, la nouvelle hôte de Matignon va devoir lancer la planification écologique, mettre en place le chantier de la retraite à 65 ans, tout en plaisant aux libéraux, aux réformistes et aux écologistes. Elisabeth Borne peut-elle relever le défi ? Sera-t-elle vraiment la cheffe de la majorité ou une collaboratrice d’Emmanuel Macron ? Peut-elle tenir tout le quinquennat ?

Ce nouvel épisode du podcast de Libération plonge dans les coulisses de cette nomination à Matignon et apporte quelques pistes de réflexion sur le futur d’une action gouvernementale à la sauce Elisabeth Borne.

Jean-Mathieu Pernin en discute, dans ce 16e épisode de Libélysée, avec les deux journalistes qui suivent au plus près l’Elysée et la majorité présidentielle, Laure Equy et Jean-Baptiste Daoulas.

#ElisabethBorne #PremièreMinistre #Matignon
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-19T17:58:07Z,PT21M37S,160,4,0,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'elisabeth borne', 'borne', 'premiere ministre', 'premier ministre', 'première ministre', 'matignon', 'emmanuel macron', 'macron', 'ministère', 'ministre', 'LREM', 'renaissance', 'gouvernement', 'république', 'législatives', 'podcast', 'politique', 'élections législatives']"
93,"Parents transgenres, au cœur d'une discrimination juridique - Libération",nWJezAYrFrw,"Parents transgenres, au cœur d'une discrimination juridique",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"La reconnaissance officielle de la maternité ou de la paternité, en accord avec son identité de genre, dépend encore du bon vouloir des tribunaux qui, sans législation ni jurisprudence, tranchent au cas par cas. Les associations réclament une vaste réforme pour donner accès à une vie de famille sans distinction.
Pour lire notre dossier : shorturl.at/blEO5
#Transparentalité #Transgenre #LGBT+

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-17T15:27:53Z,PT3M23S,1698,19,7,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'transgenre', 'transparentalite', 'parents trans', 'mere trans', 'pere trans', 'pere transgenre', 'mere transgenre', 'lgbt', 'lgbtq+', 'lgbt+', 'lgbtqia+', 'vide juridique', 'flou juridique', 'droits', 'droits trans', 'lutte', 'temoignage', 'victimes', 'discrimination', 'changement de genre', 'changement de sexe', ""changement d'etat civil"", 'tribunaux', 'jurisprudence', 'famille trans', 'decryptage', 'société', 'liberation']"
94,Démission de Jean Castex : son passage à Matignon en 5 dates - Libération,dvGi8IgPBqY,Démission de Jean Castex : son passage à Matignon en 5 dates,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Le bail de Jean Castex à Matignon a donc pris fin ce lundi. Le natif de Vic-Fezensac (Gers), appelé en juillet 2020 pour prendre la succession d’Edouard Philippe après avoir préparé le déconfinement à la suite de la première vague de Covid-19, aura donc été maintenu en poste trois semaines après la réélection d’Emmanuel Macron : ce qui n’était pas arrivé depuis De Gaulle maintenant Pompidou (trois ans de plus) après sa réélection en 1965. Retour en cinq moments sur son passage rue de Varenne.

#JeanCastex #Gouvernement #Actualités

Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-16T15:04:52Z,PT3M42S,566,7,0,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'jean castex', 'castex', 'Jean Castex', 'Castex', 'Premier ministre', 'jean castex démission', 'castex premier ministre', 'démission jean castex', 'castex démission', 'covid', 'castex covid', 'covid castex', 'coronavirus', 'coronavirus castex', 'castex coronavirus']"
95,"Avec Starlink, Elon Musk s’offre une belle opération de communication en Ukraine - Libération",--dZtIQT4a8,"Avec Starlink, Elon Musk s’offre une belle opération de communication en Ukraine",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Depuis l’appel à l’aide du ministre ukrainien chargé du numérique Mykhailo Fedorov en février, Elon Musk a envoyé à l’Ukraine des kits internet de son service Starlink. Ces boîtiers, transportés par camions, ont permis aux villages isolés de retrouver une connexion internet. Suite à son soutien au pays, le milliardaire a carrément reçu un appel à l’aide d’un commandant ukrainien se trouvant parmi les forces assiégées à Marioupol.

La journaliste du service Actu de Libération, Elise Viniacourt décrypte le don de kits Starlink aux populations ukrainiennes. Un joli coup de communication d’Elon Musk pour un service encore méconnu du grand public, à cause de son coup élevé et de son interdiction d’utilisation dans plusieurs pays dont la France. Ce coup de pouce du PDG de SpaceX entretient aussi le culte qui s’est formé autour de sa personnalité. Sur les réseaux sociaux, certains l’élèvent même au rang de super-héros de la guerre en Ukraine.

#Starlink #Ukraine #Musk
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-12T17:03:10Z,PT3M12S,1113,14,6,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'musk', 'elon musk', 'ukraine', 'starlink', 'spacex', 'tesla', 'mykhailo fedorov', 'russie', 'kit internet', 'zelensky', 'guerre', 'conflit ukraine', 'ukraine russie', 'elise viniacourt', 'ukrainien', 'villages', 'isolés', 'satellites', 'acces internet', 'culte de la personnalite', 'pdg tesla', 'milliardaire', 'vladimir poutine', 'technologie', 'décryptage', 'international']"
96,"Marine Le Pen, la disparue des législatives 🎧 Libélysée épisode 15 🇫🇷 Législatives 2022 - Libération",npnfRxR-SOI,"Marine Le Pen, la disparue des législatives 🎧 Libélysée épisode 15 🇫🇷 Législatives 2022",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Elle a fait plus de 13 millions de voix le 24 avril mais ne paraît pas plus pressée que ça d’entamer la bataille des législatives. Cornérisée par la dynamique à gauche, Marine Le Pen semble faire le service minimum après avoir réalisé le plus gros score de l’extrême droite au second tour de la présidentielle. S’agit-il d’une nouvelle tactique politique ? Comment le Rassemblement national compte-t-il peser dans le prochain quinquennat ? Eric Zemmour peut-il jouer les troubles fêtes ?
#LePen #Zemmour #RN
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-12T16:18:50Z,PT21M57S,1392,19,7,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'marine le pen', 'le pen', 'le pen zemmour', 'zemmour', 'rassemblement national', 'reconquête', 'législative', 'disparue', 'extrême droite', 'législatives', 'politique', 'libélysée']"
97,Paris visé par le missile Satan 2: comment la Russie joue avec la paranoïa nucléaire - Libération,1cmcJaui1uk,Paris visé par le missile Satan 2: comment la Russie joue avec la paranoïa nucléaire,UC9x4Iyu-D257P0P-VDRwSzw,Libération,"Depuis la fin du mois d’avril, la télévision d’Etat «Rossiya- 1» vante la puissance nucléaire russe. Dans une séquence, qui a beaucoup fait réagir les médias français, les journalistes et invités affirment qu’un missile «Sarmat», surnommé «Satan II», pourrait atteindre Paris en 200 secondes. Sauf que ce missile est encore en développement, et donc non fonctionnel pour le moment. Par ailleurs, selon la présentatrice de l’émission, le missile partirait de l’enclave de Kaliningrad, alors que cette dernière ne dispose pas de moyen de le tirer. Ça en fait des approximations, mais pour la chaîne de télévision, le fait que cette information soit fausse importe peu. L’objectif est avant tout de nourrir la propagande du Kremlin.
#Russie #Propagande #Nucléaire
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-06T17:48:30Z,PT3M25S,15570,82,22,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'satan 2', 'satan II', 'sarmat', 'sarmat satan II', 'propagande', 'nucléaire', 'propagande nucléaire', 'missile nucléaire', 'missile nucléaire russe', 'missile russe', 'poutine', 'kremlin', 'russie', 'ukraine', 'nucléaire russie']"
98,"Nupes : la gauche est unie, mais jusqu’à quand ? 🎧 Libélysée épisode 14 🇫🇷 Législatives 2022 - Libération",78wNP4hsN-Y,"Nupes : la gauche est unie, mais jusqu’à quand ? 🎧 Libélysée épisode 14 🇫🇷 Législatives 2022",UC9x4Iyu-D257P0P-VDRwSzw,Libération,"C’est un beau bébé… Il pèse 4 formations, La France insoumise, Europe Ecologie-Les Verts, le Parti communiste français, le Parti socialiste, et il veut devenir la première force d’opposition à Emmanuel Macron et à sa «Renaissance». Baptisée Nouvelle Union populaire écologique et sociale, l’alliance a accouché dans la douleur, mais la gauche partira sous une même bannière aux élections législatives. La victoire est-elle pour autant assurée ? Comment gérer les dissidences ? Cette nouvelle union des gauches a-t-elle un avenir au-delà du mois de juin ?

Ce nouvel épisode du podcast politique de Libération plonge dans les coulisses des négociations et apporte quelques pistes de réflexion pour la recomposition à gauche. Jean-Mathieu Pernin en discute avec les deux journalistes qui ont suivi ça de près, Charlotte Belaïch et Rachid Laïreche.

#NUPES #Melenchon #UnionDeLaGauche
Abonnez-vous au journal Libération 👉 http://abo.liberation.fr

Suivez Libé sur Facebook 👉 http://fb.com/liberation 
Suivez Libé sur Twitter 👉 http://twitter.com/libe
Suivez Libé sur Instagram 👉 http://instagram.com/liberationfr",2022-05-05T16:30:01Z,PT22M20S,2095,51,3,"['Libération', 'Libé', 'journal', 'presse', 'newspaper', 'press', 'information', 'news', 'info', 'actu', 'journalisme', 'journalism', 'journaliste', 'journalist', 'gauche', 'union de la gauche', 'nupes', 'gauches', 'melenchon', 'jadot', 'LFI', 'la france insoumise', 'eelv', 'europe écologie les verts', 'jean-luc mélenchon', 'yannick jadot', 'législatives', 'élections', '12 juin', '19 juin', 'député', 'cohabitation', 'barrage', 'barrage extreme droite', 'extreme droite', 'union', 'nouvelle union populaire ecologique et sociale', 'politique', 'france', 'élection', 'podcast', 'libélysée', 'Libélysée']"
